Date,Return
2022-03-28,-7.0118364008685985
2022-03-29,-2.0206336087130694
2022-03-30,2.87931192506267
2022-03-31,-5.006466485020855
2022-04-01,-3.3163660955435157
2022-04-04,2.9635992982227806
2022-04-05,-0.8311202531981655
2022-04-06,-5.364532978388216
2022-04-07,-0.48599153427524566
2022-04-08,2.1637350820264896
2022-04-11,-4.273729968788549
2022-04-12,6.0672405832690375
2022-04-13,3.880160628592614
2022-04-14,2.648921208034042
2022-04-18,1.298604035821128
2022-04-19,-5.364018862524009
2022-04-20,-0.4204631282031924
2022-04-21,1.422419743138168
2022-04-22,-1.5629679040116429
2022-04-25,-4.1447287646772395
2022-04-26,2.57599502562627
2022-04-27,0.3138227101258769
2022-04-28,2.1324371977709338
2022-04-29,1.6134586861035471
2022-05-02,-1.6227536621756695
2022-05-03,-2.456016179739013
2022-05-04,4.807768878662909
2022-05-05,0.6876610521986044
2022-05-06,1.3346071173854273
2022-05-09,-5.910206941379508
2022-05-10,-3.340041760532449
2022-05-11,4.811138798608047
2022-05-12,-0.055824340861720216
2022-05-13,3.7447297790022036
2022-05-16,2.3828577712732764
2022-05-17,-2.0427822690098014
2022-05-18,-2.5517128234168904
2022-05-19,2.649940272490047
2022-05-20,0.45416169608333895
2022-05-23,0.7700175233140675
2022-05-24,0.12335890188884457
2022-05-25,0.41302400644966497
2022-05-26,2.912533572472895
2022-05-27,1.7143518286339512
2022-05-30,1.858203611902213
2022-05-31,0.9570233773263851
2022-06-01,-5.479562426766969
2022-06-02,1.1286994557993233
2022-06-03,1.7781617121553066
2022-06-06,-0.17556331057085442
2022-06-07,0.8830447250429627
2022-06-08,2.4658222503614167
2022-06-09,-0.4135420448588215
2022-06-10,-0.8650290597002362
2022-06-13,0.21287055688558126
2022-06-14,-0.9037195912667508
2022-06-15,-2.21971730430739
2022-06-16,1.0909809451450396
2022-06-17,-5.74579525035451
2022-06-20,0.8888947417245994
2022-06-21,0.45458597384049954
2022-06-22,-2.5709265272910864
2022-06-23,-1.5239936058532
2022-06-24,2.7514394175791943
2022-06-27,1.726522883213712
2022-06-28,2.480068759452949
2022-06-29,-1.4686056301724641
2022-06-30,-1.2550474167483896
2022-07-01,-2.8088757079079842
2022-07-04,1.6613005894816613
2022-07-05,-9.930935528447563
2022-07-06,-2.0446991709458193
2022-07-07,3.857495896448526
2022-07-08,2.239428399114966
2022-07-11,0.07472445705445402
2022-07-12,-7.37058408524347
2022-07-13,0.08037777987246715
2022-07-14,-0.4731473064050657
2022-07-15,2.0573980465822057
2022-07-18,4.927960358283945
2022-07-19,1.0111498940186316
2022-07-20,-0.40136330540717297
2022-07-21,-2.9037052854545404
2022-07-22,-0.637498536871051
2022-07-25,1.8719049101246352
2022-07-26,-0.7158226700170477
2022-07-27,2.1041435946076645
2022-07-28,0.48652790581992694
2022-07-29,2.6434880298530126
2022-08-01,-9.510112975425503
2022-08-02,0.5085517267339859
2022-08-03,-3.811529689925671
2022-08-04,-2.7869797506010756
2022-08-05,0.8463867708401044
2022-08-08,1.8061774086777183
2022-08-09,-0.3524050081567043
2022-08-10,1.1254055075716596
2022-08-11,2.2335953942063083
2022-08-12,-1.4665243868082325
2022-08-15,-3.156795117112561
2022-08-16,-2.9451552472501623
2022-08-17,1.4087011811254668
2022-08-18,3.0910787301107066
2022-08-19,0.13449901153326121
2022-08-22,-0.24844733276618336
2022-08-23,3.803203655270323
2022-08-24,0.9928596254353307
2022-08-25,-1.8748056106727418
2022-08-26,1.6473192359261015
2022-08-29,3.979562383903977
2022-08-30,-5.657085496223802
2022-08-31,-2.8806894882974854
2022-09-01,-4.374539154599777
2022-09-02,0.7120539309656273
2022-09-05,2.8821660168412007
2022-09-06,-3.086632055252172
2022-09-07,-5.343304893363475
2022-09-08,1.2983529830943046
2022-09-09,4.0557237097086825
2022-09-12,1.2417200863767663
2022-09-13,-0.8869000807670259
2022-09-14,0.9932265129000306
2022-09-15,-3.5258329353976103
2022-09-16,0.5598565586658005
2022-09-19,0.7090294225024616
2022-09-20,-1.511363781004807
2022-09-21,-0.8755943997876982
2022-09-22,0.698876880858179
2022-09-23,-4.881780107575833
2022-09-26,-2.455913339696805
2022-09-27,2.595108351151673
2022-09-28,3.4743513883469657
2022-09-29,-0.9335875692698349
2022-09-30,-0.6007385592698414
2022-10-03,1.0179931821202142
2022-10-04,3.2550200118682344
2022-10-05,1.6957796869389756
2022-10-06,1.1182820622306169
2022-10-07,3.6397903645875225
2022-10-10,-1.7825416599491741
2022-10-11,-1.9950262686938145
2022-10-12,-1.9707181644452076
2022-10-13,2.2672343194286837
2022-10-14,-3.1581572050298927
2022-10-17,-0.010914051852567075
2022-10-18,-1.750664033821064
2022-10-19,2.609224977956365
2022-10-20,-0.0324692897489791
2022-10-21,1.2050931292182097
2022-10-24,-0.2570144914466511
2022-10-25,0.2784025783638131
2022-10-26,2.29384826273585
2022-10-27,1.3184722529832698
2022-10-28,-1.2349038787476403
2022-10-31,-0.9863668637891821
2022-11-01,-0.18999372403041384
2022-11-02,1.5827593131565467
2022-11-03,-1.5616310646097527
2022-11-04,4.036979553654765
2022-11-07,-0.6616136913331585
2022-11-08,-2.649161544697634
2022-11-09,-2.8830250585670782
2022-11-10,1.0949014489670303
2022-11-11,2.4466052154406204
2022-11-14,-3.014028182121432
2022-11-15,0.7700572812040378
2022-11-16,-1.0711327774495931
2022-11-17,-3.373074923798952
2022-11-18,-2.4352950968033666
2022-11-21,-0.19420809211413115
2022-11-22,1.0352177087305288
2022-11-23,-3.3956188593860577
2022-11-24,-0.0819912198201925
2022-11-25,-2.0240970366419626
2022-11-28,-0.5275159097638019
2022-11-29,-0.19251600218570528
2022-11-30,2.8495338889588004
2022-12-01,1.6830529022097944
2022-12-02,-1.5193101755661895
2022-12-05,-3.4357019616395785
2022-12-06,-4.110928784114954
2022-12-07,-2.7857666502906357
2022-12-08,-1.3305701128340832
2022-12-09,-0.0656814473530838
2022-12-12,2.453234847476663
2022-12-13,3.3910099743604567
2022-12-14,2.4728888943634506
2022-12-15,-1.818120973532621
2022-12-16,-2.7084338854706984
2022-12-19,0.9569451016150673
2022-12-20,0.23781224049674193
2022-12-21,2.725367520140377
2022-12-22,-1.4953091458119139
2022-12-23,3.566175348402658
2022-12-27,0.4873709498508348
2022-12-28,-1.2769431819720791
2022-12-29,-1.2083278964551363
2022-12-30,4.341527384768707
2023-01-03,-4.536222019158267
2023-01-04,-5.328257858063281
2023-01-05,1.0860644669142259
2023-01-06,-0.15261353591618554
2023-01-09,1.3652089168327484
2023-01-10,0.5633817718255844
2023-01-11,3.1580925190270803
2023-01-12,1.6317098675542534
2023-01-13,1.476608247740766
2023-01-16,-0.9661910911736972
2023-01-17,1.7138581254757115
2023-01-18,-1.1000696073889074
2023-01-19,1.3790098161467474
2023-01-20,1.6917372219626237
2023-01-23,0.6370172832330147
2023-01-24,-2.3635795099007137
2023-01-25,-0.011611030491986927
2023-01-26,1.5554204935601228
2023-01-27,-0.9303461120000266
2023-01-30,-2.0518322994461564
2023-01-31,-0.4840909152548295
2023-02-01,-1.9722147637369922
2023-02-02,-0.8120764584286918
2023-02-03,-2.7513918659919105
2023-02-06,1.3049336977721058
2023-02-07,3.2793805783884267
2023-02-08,1.659002381668341
2023-02-09,-0.695798549833787
2023-02-10,2.212039400766458
2023-02-13,0.25433539721606235
2023-02-14,-1.1963671354282703
2023-02-15,-0.233972965885485
2023-02-16,-0.2814920929809673
2023-02-17,-2.5456352603408408
2023-02-20,1.2809177350607477
2023-02-21,-1.220694908790155
2023-02-22,-2.9944186546721334
2023-02-23,1.977829965145941
2023-02-24,1.148951382577009
2023-02-27,-0.8574413984204239
2023-02-28,1.7314367852595256
2023-03-01,0.49940650763810646
2023-03-02,0.5205264325975414
2023-03-03,1.2662849469568822
2023-03-06,0.4069536457563457
2023-03-07,-3.4109638240442783
2023-03-08,-0.7592684863662974
2023-03-09,-1.3029103642877358
2023-03-10,1.4479780879877557
2023-03-13,-2.458087686638142
2023-03-14,-4.197304259132717
2023-03-15,-4.97654620839698
2023-03-16,1.3612987359863769
2023-03-17,-2.3431694361242883
2023-03-20,1.1174823292746552
2023-03-21,2.052248271867611
2023-03-22,1.8025617987816236
2023-03-23,-1.022289374809107
2023-03-24,-1.2193656715378847
2023-03-27,4.0891334695180355
2023-03-28,0.676152349580865
2023-03-29,-0.4715486976411447
2023-03-30,1.256760432118892
2023-03-31,0.6287747073973649
2023-04-03,6.26798938688799
2023-04-04,0.011773709320702814
2023-04-05,0.05884776254097054
2023-04-06,0.1528423082799491
2023-04-10,-1.110466225090963
2023-04-11,1.68447354119696
2023-04-12,1.9891947671247252
2023-04-13,-1.4300785755778254
2023-04-14,0.2552205561703039
2023-04-17,-1.8121732831467854
2023-04-18,0.011797322021584188
2023-04-19,-1.9656359829342118
2023-04-20,-2.4602385669604825
2023-04-21,0.6881324770062559
2023-04-24,1.3018007310661863
2023-04-25,-2.397668374788669
2023-04-26,-3.8879060491875457
2023-04-27,0.8714652102443909
2023-04-28,1.4818838714771345
2023-05-01,-0.28958156843163513
2023-05-02,-5.161852030627666
2023-05-03,-4.05067229277622
2023-05-04,0.2347580999439844
2023-05-05,3.789357294521879
2023-05-08,2.245514874531095
2023-05-09,0.5568159417162639
2023-05-10,-1.338986530884626
2023-05-11,-1.8892166351709299
2023-05-12,-1.086165555929931
2023-05-15,1.4190331823663451
2023-05-16,-0.42626946123387516
2023-05-17,2.699841339765946
2023-05-18,-1.4396270096698123
2023-05-19,-0.3697838339409989
2023-05-22,0.5410054760350681
2023-05-23,1.1123585218662522
2023-05-24,1.9588255175983968
2023-05-25,-2.716503864692229
2023-05-26,0.9007305855470537
2023-05-29,0.15582395050136236
2023-05-30,-4.688462391677574
2023-05-31,-1.2038449080070177
2023-06-01,2.2050709691449235
2023-06-02,2.460066883361609
2023-06-05,0.7589672653083657
2023-06-06,-0.5490209869066838
2023-06-07,0.8613992182750225
2023-06-08,-1.294897434080318
2023-06-09,-1.5522699740508774
2023-06-12,-4.0242762209632055
2023-06-13,3.3534929169770757
2023-06-14,-1.4780932196449013
2023-06-15,3.318635973916422
2023-06-16,1.2345835822299362
2023-06-19,-0.6810766340298102
2023-06-20,-0.25001657868471555
2023-06-21,1.5945965900705985
2023-06-22,-3.940745257970405
2023-06-23,-0.3919188745197482
2023-06-26,0.44585630840559987
2023-06-27,-2.6223846341950567
2023-06-28,2.4199690735512824
2023-06-29,0.41787484140990644
2023-06-30,0.7504725654067792
2023-07-03,-0.3343366537974442
2023-07-04,2.12068915023216
2023-07-05,0.5232189830302106
2023-07-06,-0.16974607457710836
2023-07-07,2.5164241567329784
2023-07-10,-0.9989837177052405
2023-07-11,2.1771819290760623
2023-07-12,0.8902321973935334
2023-07-13,1.548306151327916
2023-07-14,-1.8483438811006891
2023-07-17,-1.7301688140934837
2023-07-18,1.4292281480990707
2023-07-19,-0.21371558829006476
2023-07-20,0.2262728809542766
2023-07-21,1.7796499803620167
2023-07-24,2.03901820336497
2023-07-25,1.0818713527167367
2023-07-26,-0.864558699285393
2023-07-27,1.579358025814105
2023-07-28,0.8863734684814708
2023-07-31,0.6684281703670054
2023-08-01,-0.7626012202932906
2023-08-02,-2.034452418410904
2023-08-03,2.3049612572843357
2023-08-04,1.2837146760680682
2023-08-07,-1.0490829400833033
2023-08-08,0.9678811491821492
2023-08-09,1.5887969480185362
2023-08-10,-1.3222382921850815
2023-08-11,0.4734146593706673
2023-08-14,-0.693564218188303
2023-08-15,-1.542987947195709
2023-08-16,-1.7108650642032284
2023-08-17,0.799670072665494
2023-08-18,0.8051191963358186
2023-08-21,-0.40174932920598844
2023-08-22,-0.510417156567062
2023-08-23,-0.9806345027788386
2023-08-24,0.1801045092718264
2023-08-25,1.3346241952894704
2023-08-28,-0.07104796035986741
2023-08-29,1.2595069683789557
2023-08-30,0.43186527582722556
2023-08-31,1.157956431026128
2023-09-01,1.9269737122166704
2023-09-04,0.506900550329723
2023-09-05,1.1617646306391787
2023-09-06,0.6200197010402088
2023-09-07,-0.7533826903552584
2023-09-08,0.8085551055479135
2023-09-11,-0.011032048110921443
2023-09-12,1.5544921669344565
2023-09-13,-0.19571605681979698
2023-09-14,1.9614811423479004
2023-09-15,0.24516347620475795
2023-09-18,0.5308995268553905
2023-09-19,-0.09535414188622225
2023-09-20,-0.8623037409656077
2023-09-21,-0.24621325931615165
2023-09-22,-0.032159511452598134
2023-09-25,0.02144082340975381
2023-09-26,0.7156238817842249
2023-09-27,2.7191849083811426
2023-09-28,-1.2192096004445143
2023-09-29,-0.07341759205437198
2023-10-02,-4.9467132322681815
2023-10-03,0.2312394357489882
2023-10-04,-5.784444916531282
2023-10-05,-2.0485764671824254
2023-10-06,0.6048046897137075
2023-10-09,4.1342076799536835
2023-10-10,-0.5688297476635742
2023-10-11,-2.1099531803864946
2023-10-12,0.20952166901291566
2023-10-13,5.530268787717139
2023-10-16,-1.3736784079537028
2023-10-17,0.27847414264326886
2023-10-18,1.7641030803900937
2023-10-19,0.957153272098355
2023-10-20,-0.23843080548782017
2023-10-23,-2.560720170646587
2023-10-24,-1.9787042423747199
2023-10-25,2.3121119750950347
2023-10-26,-2.471202917740753
2023-10-27,2.858778841695423
2023-10-30,-3.4061630343254006
2023-10-31,-0.04575088722145396
2023-11-01,-3.2320878910382023
2023-11-02,2.5893679005099384
2023-11-03,-2.2826191937237446
2023-11-06,0.3410363745191025
2023-11-07,-4.281486101391599
2023-11-08,-2.569176370160689
2023-11-09,0.5891587082488026
2023-11-10,1.7592128617007314
2023-11-13,1.3296932724010893
2023-11-14,-0.06060973577870064
2023-11-15,-1.576567943451224
2023-11-16,-4.742376626124973
2023-11-17,4.037756614600744
2023-11-20,2.0991380230284586
2023-11-21,0.15779574798137952
2023-11-22,-0.5960725634908993
2023-11-23,-0.661038029586619
2023-11-24,-1.0370463311631573
2023-11-27,-0.7473876344528853
2023-11-28,2.1032570437737945
2023-11-29,1.7235528004992193
2023-11-30,-0.32543872512296884
2023-12-01,-4.886260431579284
2023-12-04,-1.0834342165710007
2023-12-05,-1.0693911097939366
2023-12-06,-3.828850530701703
2023-12-07,-0.3370411009905693
2023-12-08,2.3885317232958574
2023-12-11,0.25021412935789433
2023-12-12,-3.738627943403542
2023-12-13,1.383072894262426
2023-12-14,3.115516777979548
2023-12-15,-0.07834944250368396
2023-12-18,1.8123473400092818
2023-12-19,1.6287419473365043
2023-12-20,0.5914570819018802
2023-12-21,-0.3897170059147324
2023-12-22,-0.4038879654186435
2023-12-26,2.4979442916780075
2023-12-27,-1.7670942643558045
2023-12-28,-1.594566815542673
2023-12-29,-1.737160071076058
2024-01-02,-1.5039844074048696
2024-01-03,3.062390600444125
2024-01-04,-0.8470276514404641
2024-01-05,1.4966700865066809
2024-01-08,-3.4094211342976015
2024-01-09,1.9127510477909135
2024-01-10,-1.0233912752231464
2024-01-11,0.791133106299567
2024-01-12,1.1303909703200974
2024-01-15,-0.17898240523371592
2024-01-16,0.1789824052337123
2024-01-17,-0.5250700415824058
2024-01-18,1.5543694269609325
2024-01-19,-0.6850210727397675
2024-01-22,1.8913689518217203
2024-01-23,-0.6390598780631753
2024-01-24,0.61407549317368
2024-01-25,2.9422938609603553
2024-01-26,1.3495806716266412
2024-01-29,-1.3859818125976622
2024-01-30,0.5687677945525188
2024-01-31,-1.4096721464335191
2024-02-01,-3.753323797325836
2024-02-02,-1.756117680241348
2024-02-05,0.8498634721462519
2024-02-06,0.7663851535676933
2024-02-07,0.7858088598104637
2024-02-08,3.009428798707629
2024-02-09,0.6836798697144004
2024-02-12,-0.23143928961555219
2024-02-13,0.9346429633051193
2024-02-14,-1.423641492724311
2024-02-15,1.5323174679194589
2024-02-16,0.733484921338955
2024-02-19,0.10776508257197437
2024-02-20,-1.470792034660639
2024-02-21,0.8344971932180688
2024-02-22,0.7678502033567951
2024-02-23,-2.4806160329847624
2024-02-26,1.1087533626933268
2024-02-27,1.3479563828240235
2024-02-28,0.03585728837799085
2024-02-29,-0.07172743881938097
2024-03-01,-0.08374708870162899
2024-03-04,-0.9017193650188745
2024-03-05,-0.9221128187034031
2024-03-06,1.115163071709191
2024-03-08,-1.0664182498812484
2024-03-11,0.15825677415826853
2024-03-12,-0.35337878728442845
2024-03-13,2.5430716648929192
2024-03-14,1.640638747319369
2024-03-15,-0.09369876534664869
2024-03-18,1.7999673091260735
2024-03-19,0.562347267217514
2024-03-20,-1.65006916944315
2024-03-21,-0.19798527401238875
2024-03-22,-0.4088551925207103
2024-03-25,1.533309166344131
2024-03-26,-0.5780362915499425
2024-03-27,-0.18567952416057965
2024-03-28,1.6016935138703825
2024-04-01,-0.06861063733986034
2024-04-02,1.7012999660827293
2024-04-03,0.4824152509441236
2024-04-04,1.4444695595423178
2024-04-05,0.5719958395951253
2024-04-08,-0.8702891613677796
2024-04-09,-1.0678633177298997
2024-04-10,1.1784461002030395
2024-04-11,-0.821223126002785
2024-04-12,0.7880611293466899
2024-04-15,-0.3877047227012004
2024-04-16,-0.08882967495056292
2024-04-17,-3.0795959117528175
2024-04-18,-0.20642209164578046
2024-04-19,0.20642209164578595
2024-04-22,-0.3327790092674691
2024-04-23,1.6190069743513467
2024-04-24,-0.4534127015151829
2024-04-25,1.1184661587894789
2024-04-26,0.5489902309969408
2024-04-29,-1.2366655637211865
2024-04-30,-0.6127331095964336
2024-05-01,-5.161682785511657
2024-05-02,0.27526796149904226
2024-05-03,-0.8521926386235482
2024-05-06,0.44500644728435934
2024-05-07,-0.20421654043032908
2024-05-08,0.5037794029957081
2024-05-09,0.35829490139499287
2024-05-10,-1.3079924883004619
2024-05-13,0.6861296854342136
2024-05-14,-1.1825888997122183
2024-05-15,0.4481325249237608
2024-05-16,0.6264325990555556
2024-05-17,0.8490335008319331
2024-05-20,-0.32202305840823114
2024-05-21,-0.996466616079211
2024-05-22,-1.1894787652149095
2024-05-23,-0.6615239118719317
2024-05-24,0.9297840410428313
2024-05-27,1.1863109710669597
2024-05-28,1.3387720872379252
2024-05-29,-0.7388902643125884
2024-05-30,-2.1033049026398896
2024-05-31,-0.2936141086597252
2024-06-03,-4.076073690131965
2024-06-04,-1.0777625493829266
2024-06-05,1.1415502660319734
2024-06-06,1.8448842686467097
2024-06-07,-0.3134995357126427
2024-06-10,2.4931523891093272
2024-06-11,0.3546319827933104
2024-06-12,0.8266519235734727
2024-06-13,0.18143337302398643
2024-06-14,-0.1572232288553719
2024-06-17,1.9536787263852544
2024-06-18,1.2737523316022346
2024-06-19,-0.305164556070054
2024-06-20,0.7495057922998457
2024-06-21,-0.5498697680375009
2024-06-24,0.8992761332971941
2024-06-25,-1.1694671934120653
2024-06-26,0.28192195343585613
2024-06-27,1.3283812207166679
2024-06-28,0.023148148251505726
2024-07-01,0.21964057150814842
2024-07-02,-0.41657084077023887
2024-07-03,1.267444089672808
2024-07-04,0.10299251353846758
2024-07-05,-1.0231738396060894
2024-07-08,-0.9170648750689523
2024-07-09,-1.2792850953271655
2024-07-10,0.49487552392588274
2024-07-11,0.3754110462487732
2024-07-12,-0.4341965396823147
2024-07-15,-0.2119143717465864
2024-07-16,-1.3287655463894743
2024-07-17,1.5994654115695808
2024-07-18,0.03525471568331744
2024-07-19,-2.957172677577675
2024-07-22,-0.27873737976668145
2024-07-23,-1.7012833073026183
2024-07-24,0.8603789554215983
2024-07-25,0.8044899556541326
2024-07-26,-1.5168486546183861
2024-07-29,-1.6779959929713009
2024-07-30,-1.4519540473835968
2024-07-31,2.6233070041928914
2024-08-01,-1.4977813697035012
2024-08-02,-3.4673722337727995
2024-08-05,-0.6661901720179308
2024-08-06,0.23563304527346118
2024-08-07,2.390140263600118
2024-08-08,1.0540449355217731
2024-08-09,0.6296457019133158
2024-08-12,3.2603529929526065
2024-08-13,-1.9756455822608903
2024-08-14,-1.1592526206832197
2024-08-15,1.5920734286844977
2024-08-16,-1.6924246664085163
2024-08-19,-2.5678288972821637
2024-08-20,-0.594086727279074
2024-08-21,-1.500843832542868
2024-08-22,1.526747213078838
2024-08-23,2.304249414715426
2024-08-26,3.004277049579543
2024-08-27,-2.335800069524424
2024-08-28,-1.137812527950898
2024-08-29,1.6268723778890481
2024-08-30,-1.4363356419344009
2024-09-02,-1.6377029281322655
